"Translation Info:
#---------------------------
4551,47,6,"Onları, kendilerine tanıttığı Cennet'e koyacaktır.",""
4552,47,7,"Ey İman edenler! Eğer Allah’a yardım ederseniz, O da size yardım edecek ve ayaklarınızı sabit kılacaktır.",""
4553,47,8,"Kâfirlere gelince, helâk onlaradır ve (Allah) onların amellerini boşa çıkaracaktır.",""
4554,47,9,"Bu, Allah'ın indirdiğini hoşlanmamalarından ötürüdür. O da onların amellerini boşa çıkarmıştır.",""
4555,47,10,"Yeryüzünde dolaşıp da, kendilerinden öncekilerin sonlarının nasıl olduğuna bakmadılar mı? Allah onları yerle bir etti. O kâfirler için de bunun bir benzeri vardır.",""
4556,47,11,"Bu, Allah'ın, iman edenlerin velisi olmasından dolayıdır. Küfre sapanlar (var ya), onların velisi yoktur.",""
4557,47,12,"Şüphesiz Allah, iman edip, salih ameller işleyenleri içinden ırmaklar akan Cennetlere koyacaktır. Kâfirler ise (dünya zevklerinden) yararlanırlar ve hayvanların yediği gibi yerler. Onların kalacakları yer ateştir.",""
4558,47,13,"(Ey Muhammed!) Seni çıkaran kendi memleket halkından daha güçlü nice memleket halkları vardı ki, biz onları helâk ettik. Onların hiçbir yardımcısı da olmadı.",""
4559,47,14,"Şimdi Rabbinden apaçık bir delil üzere bulunan kimse, kötü ameli kendisine süslü gösterilmiş ve kendi hevalarına uyan kimse gibi midir?",""
4560,47,15,"Muttakilere vadedilen Cennet'in misali (şudur): İçinde bozulmayan su ırmakları, tadı bozulmayan süt ırmakları ve içenlere lezzet veren şarap ırmakları, süzme bal ırmakları... Onlara, orada her türlü meyve ve Rablerinden bağışlanma vardır. O; ebedi ateşte kalacak, kaynar su içirilip bağırsakları parça parça olacak kimseler gibi olur mu?",""
4561,47,16,"Onlardan seni dinleyenler vardır. Fakat senin yanından çıktıkları zaman (alay ederek), kendilerine ilim verilmiş olanlara; “Az önce ne söyledi?” derler. İşte bunlar; Allah’ın, kalplerini mühürlediği ve nefislerinin arzularına uyan kimselerdir.",""
4562,47,17,"Hidayete (doğru yola) erenler ise, (Allah) onların hidayetlerini artırmış ve onlara takvalarını vermiştir.",""
4563,47,18,"Onlar, kendilerine ansızın gelecek kıyametten başka bir şey mi bekliyorlar? Oysa onun alametleri gelmiştir. Kendilerine geldiği zaman nasıl öğüt alacaklar?",""
4564,47,19,"Öyleyse bil ki, Allah’tan başka (hak) ilah yoktur. Hem kendinin hem de Mü'min erkeklerin ve Mü'min kadınların günahlarının bağışlanmasını dile! Allah; sizin gezip dolaştığınız yeri de, duracağınız yeri de bilir.",""
4565,47,20,"İman edenler: “Bir sure indirilmeli değil miydi?” derler. Muhkem bir sure indirilip de içinde savaş emri verilince kalplerinde hastalık bulunanların üzerlerine ölüm baygınlığı gelmiş gibi sana baktıklarını görürsün. O onlara yakın olandır.",""
4566,47,21,"(Onlar'a düşen) itaat edip güzel söz söylemektir. İş ciddileşince Allah’a verdikleri söze bağlı kalsalardı, elbette kendileri için daha iyi olurdu.",""
4567,47,22,"Demek yüz çevirirseniz yeryüzünde bozgunculuk çıkaracak, akrabalık bağlarını keseceksiniz öyle mi?",""
4568,47,23,"İşte onlar; Allah’ın kendilerine lanet ettiği ve bu sebeple kulaklarını sağır, gözlerini kör ettiği kimselerdir.",""
4569,47,24,"Onlar, Kur’an’ı hiç düşünmüyorlar mı? Yoksa kalpleri üzerinde kilitler mi var?",""
4570,47,25,"Kendilerine hidayet açıkça belli olduktan sonra, gerisin geriye (küfre) dönenlere, Şeytan (kendilerine kötü amellerini) süslemiş ve onları uzunca emellere düşürmüştür.",""
4571,47,26,"Bu, onların Allah'ın indirdiklerinden hoşlanmayanlara: ""Bazı işlerde size itaat edeceğiz"" demelerinden dolayıdır. Oysa Allah onların gizlediklerini bilir.",""
4572,47,27,"Melekler, onların yüzlerine ve arkalarına vura vura canlarını aldıkları zaman (onların halleri) nasıl olacak?",""
4573,47,28,"Bu, onların Allah'ı gazaplandıran şeylere uymaları ve O'nun rızasından hoşlanmamaları yüzündendir. Bu yüzden (Allah) amellerini boşa çıkardı.",""
4574,47,29,"Yoksa kalplerinde hastalık olanlar, Allah’ın onların kinlerini ortaya çıkarmayacağını mı sandılar?",""
4575,47,30,"Dileseydik onları sana elbette gösterirdik. Sen de onları simalarından tanırdın. Sen zaten onları konuşma uslûplarından da tanırsın. Allah, amellerinizi bilir.",""
4576,47,31,"Andolsun ki, içinizden cihad edenlerle sabredenleri belirleyinceye ve haberlerinizi açıklayıncaya kadar sizi imtihan edeceğiz.",""
4577,47,32,"Şüphe yok ki kâfir olanlar, Allah’ın yolundan alıkoyanlar ve hidayet kendilerine apaçık göründükten sonra rasule karşı gelenler Allah’a asla hiçbir zarar veremezler ve o bunların amellerini boşa çıkaracaktır.",""
4578,47,33,"Ey iman edenler! Allah’a itaat edin, Peygamber'e itaat edin ve amellerinizi boşa çıkarmayın.",""
4579,47,34,"Hiç şüphesiz küfre sapanlar, Allah'ın yolundan alıkoyanlar, sonra da kâfir olarak ölenler (var ya), işte Allah onlara kesinlikle mağfiret etmeyecektir.",""
4580,47,35,"Üstün durumda iken gevşeyip barışa çağırmayın. Allah sizinle beraberdir. O amellerinizi asla eksiltmeyecektir.",""
4581,47,36,"Dünya hayatı ancak bir oyun ve eğlencedir. Eğer iman eder ve takvalı olursanız size mükâfatınızı verir ve sizden mallarınızı istemez.",""
4582,47,37,"Eğer o sizden onları istese ve bu hususta sizi zora koşsa o takdirde cimrilik edersiniz, bu da kinlerinizi açığa çıkarır.",""
4583,47,38,"İşte siz, Allah yolunda harcamaya davet olunan kimselersiniz. Fakat, sizden cimrilik edenler vardır. Kim cimrilik ederse ancak kendi aleyhine cimrilik eder. Allah zengindir, siz ise fakirsiniz. Eğer O'ndan yüz çevirirseniz, yerinize sizden başka bir toplum getirir. Artık onlar sizin gibi de olmazlar.",""
4584,48,1,"Şüphesiz biz, sana apaçık bir fetih verdik.",""
4585,48,2,"Böylece Allah, senin geçmiş ve gelecek günahını bağışlar. Sana olan nimetini tamamlar ve seni dosdoğru bir yola iletir.",""
4586,48,3,"Ve Allah, sana üstün bir zaferle yardım eder.",""
4587,48,4,"İmanlarına iman katmaları için Mü'minlerin kalplerine huzur indiren O’dur. Göklerin ve yerin orduları Allah’ındır. Allah; Alîm'dir, Hakim'dir.",""
4588,48,5,"Bütün bunlar Allah’ın; iman eden erkek ve kadınları, altından ırmaklar akan, içinde ebedi kalacakları Cennetler'e koyması, onların kötülüklerini örtmesi içindir. İşte bu, Allah katında büyük bir kurtuluş/başarıdır.",""
4589,48,6,"Allah hakkında kötü zanda bulunan münafık erkeklere ve münafık kadınlara, müşrik erkek ve müşrik kadınlara azap edecektir. Üzerlerine azap (iner). Allah onlara gazap etmiş, onları lanetlemiş ve onlara Cehennem'i hazırlamıştır. Varacakları yer ne kötüdür.",""
4590,48,7,"Göklerin ve yerin orduları Allah’ındır. Allah; Azîz'dir, Hakîm'dir.",""
4591,48,8,"Biz seni şahit, müjdeci ve uyarıcı olarak gönderdik .",""
4592,48,9,"Ta ki (Ey müminler!) Allah'a ve Rasûl'üne iman edesiniz, Rasûlüne yardım edesiniz, ona saygı gösteresiniz ve sabah akşam Allah'ı tesbih edesiniz.",""
4593,48,10,"Muhakkak ki sana bey’at edenler ancak Allah’a bey’at etmiş olurlar. Allah’ın eli onların ellerinin üzerindedir. Kim ahdini bozarsa kendi aleyhine bozmuş olur. Kim de Allah'a verdiği sözün gereğini yerine getirirse ona (Allah) büyük bir ecir verecektir.",""
4594,48,11,"Geride kalan bedeviler, sana: ""Bizi mallarımız ve ailelerimiz meşgul etti. Bizim için bağışlanma dile!"" diyeceklerdir. Kalplerinde olmayanı dilleri ile söylüyorlar. De ki: ""Eğer Allah, size bir zarar veya fayda vermek isterse; kim sizin için bir şeye sahip olabilir? Oysa hayır! Allah yapmakta olduklarınızdan haberdardır.""",""
4595,48,12,"Aslında siz Peygamberin ve Mü'minlerin ailelerine bir daha dönmeyeceklerini sanmıştınız. Bu sizin gönüllerinize güzel göründü de kötü zanda bulundunuz ve helâkı hak etmiş bir topluluk oldunuz.",""
4596,48,13,"Kim Allah’a ve Peygamberine iman etmezse, biz o kâfirlere alevli bir ateş hazırladık.",""
4597,48,14,"Göklerin ve yerin mülkü Allah’a aittir. Dilediğini bağışlar, dilediğini cezalandırır. Allah çokça bağışlayıcıdır, çokça merhametlidir.",""
4598,48,15,"Geride kalanlar, siz ganimetleri almaya giderken diyecekler ki: ""Bizi bırakın da size uyalım/ardınızdan gelelim."" Allah’ın sözünü değiştirmek istiyorlar. De ki: Asla bizim ardımızdan gelmeyeceksiniz. Daha önce Allah da böyle buyurmuştu. Hayır! Siz bizi çekemiyorsunuz/kıskanıyorsunuz, diyecekler. Hayır! Onlar pek az anlarlar.",""
4599,48,16,"Bedevilerden (seferden) geri kalanlara de ki: ""Çok güçlü bir kavme karşı savaşmak için çağrılacaksınız ya da onlar Müslüman olacaklar. Eğer itaat ederseniz, Allah size güzel bir mükâfat verir. Eğer daha önce yüz çevirdiğiniz gibi yüz çevirirseniz, sizi acı bir azapla cezalandırır.""",""
4600,48,17,"Kör olana güçlük (sorumluluk) yoktur, topal olana güçlük yoktur ve hasta olana da güçlük yoktur. Kim Allah'a ve resulüne itaat ederse, (Allah) onu, altından ırmaklar akan cennetlere sokar. Kim de yüz çevirirse onu da acı bir azapla cezalandırır.",""
4601,48,18,"Muhakkak o ağacın altında sana biat ederlerken Allah, o Mü'minlerden razı olmuştur. Kalplerinde olanı bilmiş, üzerlerine huzur indirmiş ve onlara yakın bir fetih vermiştir.",""
4602,48,19,"Ve alacakları birçok ganimetlerle de. Allah Azîzdir, Hakîmdir.",""
4603,48,20,"Allah, size elde edeceğiniz bir çok ganimet vaadi vermiştir. Bunu sizin için çabuklaştırmış ve Mü'minlere bir işaret olması, sizin de doğru yolu bulmanız için insanların ellerini sizden çekmiştir.",""
4604,48,21,"Henüz elde edemediğiniz başka ganimetler de vardır ki, onları Allah kuşatmıştır. Allah’ın her şeye gücü yeter.",""
4605,48,22,"Kâfirler sizinle savaşmış olsalardı, arkalarını dönüp kaçarlardı da bir dost ve yardımcı bulamazlardı.",""
4606,48,23,"(Bu,) Allah'ın öteden beri süregelen sünnetidir. Sen Allah'ın sünnetinde kesinlikle hiç bir değişiklik bulamazsın.",""
4607,48,24,"Sizi onlara karşı zafere ulaştırdıktan sonra, Mekke’nin içinde (Hudeybiye'de) onların ellerini sizden, sizin elinizi de onlardan çeken O’dur. Allah, bütün işlediğiniz amelleri hakkıyla görendir.",""
4608,48,25,"Onlar, sizin Kâbe’yi ziyaret etmenize ve bekletilen kurbanların yerlerine ulaşmasına engel olan kâfirlerdir. Eğer, oradaki henüz tanımadığınız iman etmiş erkeklerle iman etmiş kadınları bilmeyerek ezmeniz ve böylece size bir vebal gelecek olmasaydı, (Allah, Mekke’ye girmenize izin verirdi). Allah, dilediğini rahmetine koymak için böyle yapmıştır. Eğer (mü'minler) seçilip ayrılmış olsalardı elbette kâfirleri elem verici bir azaba çarptırırdık.",""
4609,48,26,"Zira kâfirler, kalplerine taassubu/bağnazlığı, (hem de) cahiliye bağnazlığını yerleştirmişlerdi. Allah da Rasûlüne ve Mü'minlere sükûnet ve güvenini indirdi, onları takva sözüne (kelime-i tevhide) bağlı kıldı. Zaten onlar buna layık ve ehil kimselerdi. Allah her şeyi bilendir.",""
4610,48,27,"Evet! Allah, elçisinin rüyasını hakkıyla doğruladı. Allah’ın dilemesiyle güven içinde, başlarınızı tıraş etmiş ve saçlarınızı kısaltmış olarak, korkusuzca Mescid-i Haram’a gireceksiniz. Allah, sizin bilmediğinizi bilir. Oraya girmeden önce de yakın bir fetih vermiştir.",""
4611,48,28,"Bütün dinlerden üstün kılmak üzere, Peygamberini hidayet ve hak din ile gönderen O'dur. Şahit olarak Allah yeter.",""
4612,48,29,"Muhammed, Allah’ın Rasûlüdür. Onunla beraber olanlar; kâfirlere karşı şiddetli, kendi aralarında merhametlidirler. Onların rükû ve secde ederek Allah’ın lütuf ve rızasını arzuladıklarını görürsün. Onların işareti yüzlerindeki secde izleridir. İşte bu onların Tevrat’taki örneğidir. İncil'deki örneği ise filizini yarıp çıkarmış, gittikçe onu kuvvetlendirerek kalınlaşmış, gövdesi üzerine dikilmiş bir ekin gibidir ki, bu çiftçilerin de hoşuna gider. (Bu) Onunla kâfirleri öfkelendirmek içindir. Onlardan iman eden ve salih amellerde bulunanlara mağfiret ve büyük bir mükâfat vadetmiştir.",""
4613,49,1,"Ey iman edenler! (Hiçbir işte) Allah ve resulünden öne geçmeyin ve Allah'tan korkup sakının.Şüphesiz Allah; her şeyi işitendir, görendir.",""
4614,49,2,"Ey iman edenler! Sesinizi, Peygamberin sesi üzerine yükseltmeyin. Birbirinize yüksek sesle konuştuğunuz gibi onunla da öyle yüksek sesle konuşmayın. Yoksa siz farkında olmadan amelleriniz boşa gider.",""
4615,49,3,"Muhakkak ki Rasulullahın huzurunda seslerini alçaltanlar, Allah’ın kalplerini takva için seçtiği kimselerdir. Onlar için bir mağfiret ve büyük bir mükâfat vardır.",""
4616,49,4,"Muhakkak ki odaların arkasından sana seslenenlerin çoğunun akılları ermez.",""
4617,49,5,"Eğer onlar sen yanlarına çıkana kadar sabretselerdi, kendileri için elbette daha hayırlı olurdu. Allah; çok bağışlayıcıdır, çok merhametlidir.",""
4618,49,6,"Ey iman edenler! Eğer bir fasık size bir haber getirirse onun doğruluğunu araştırın. Yoksa bilmeden bir topluluğa kötülük edersiniz de sonra yaptığınıza pişman olursunuz.",""
4619,49,7,"Aranızda Allah’ın Rasûlünün bulunduğunu bilin. Eğer O, birçok işte size uymuş olsaydı, siz sıkıntıya düşerdiniz. Fakat Allah, size imanı sevdirmiş ve onu kalplerinizde süslemiştir. Size küfrü, fasıklığı ve isyanı ise kötü göstermiştir. İşte onlar, doğru yolu bulmuş olanlardır.",""
4620,49,8,"Bu, Allah'tan bir lütuf ve nimettir. Allah; Alîm'dir, Hakîm'dir.",""
4621,49,9,"Eğer Mü'minlerden iki grup savaşa tutuşurlarsa, aralarını düzeltin. Eğer biri diğerine saldırırsa, Allah’ın emrine dönünceye kadar saldırana karşı savaşın. Eğer dönerse, aralarını adaletle düzeltin ve adil davranın. Şüphesiz Allah, adaletli olanları sever.",""
4622,49,10,"Mü'minler ancak kardeştirler. Öyleyse kardeşlerinizin arasını düzeltin ve Allah’tan sakının ki, merhamet olunasınız.",""
4623,49,11,"Ey iman edenler! Bir topluluk, diğer bir toplulukla alay etmesin. Belki de onlar (alay edilenler), alay edenlerden daha hayırlıdır. Kadınlar da başka kadınlarla alay etmesin. Belki de onlar, bunlardan daha hayırlıdır. Kendi kendinizi ayıplamayın ve birbirinizi kötü lakaplarla çağırmayın. İmandan sonra fasıklık ne kötü bir isimdir! Kim tevbe etmezse, işte zalimler onlardır.",""
4624,49,12,"Ey iman edenler! Zannın çoğundan kaçının. Çünkü zannın bir kısmı günahtır. Birbirinizin gizlisini araştırmayın. Birbirinizin gıybetini yapmayın. Biriniz, ölü kardeşinin etini yemeyi sever mi? Bundan tiksindiniz değil mi? Allah’tan sakının. Kuşkusuz Allah, tevbeleri çokça kabul edendir, çokça merhamet edendir.",""
4625,49,13,"Ey insanlar! Biz, sizi bir erkek ve bir dişiden yarattık. Sizi tanışasınız diye kollara ve kabilelere ayırdık. Allah katında en değerliniz, ondan en çok sakınanınız/takvalı olanınızdır. Şüphesiz Allah; Alim'dir, her şeyden haberdardır.",""
4626,49,14,"Bedeviler; “İman ettik” dediler. De ki: ""Siz iman etmediniz. Fakat teslim/İslam olduk, deyin. Çünkü iman, henüz kalplerinize girmedi. Eğer Allah’a ve Rasûlüne itaat ederseniz, (Allah) amellerinizden hiçbir şey eksiltmez. Nitekim Allah; çok bağışlayandır, çok merhamet edendir.""",""
4627,49,15,"Asıl Mü'minler, Allah’a ve Rasûlüne iman edip, sonra da hiç şüphe etmeyen ve Allah yolunda mallarıyla, canlarıyla cihad edenlerdir. İşte doğrular/sadıklar onlardır.",""
4628,49,16,"De ki: ""Siz dininizi Allah'a mı öğretiyorsunuz? Allah, göklerde ve yerde ne varsa bilir. Allah, her şeyi hakkıyla bilendir.""",""
4629,49,17,"Müslüman oldular diye seni minnet altında tutmak istiyorlar. De ki: ""Müslüman olmanız sebebiyle beni minnet altında bırakmayın. Bilâkis size doğru yolu gösterdiği için Allah sizi minnet altında tutar, eğer samimi iseniz.""",""
4630,49,18,"Allah, şüphesiz göklerin ve yerin gaybını bilir. Allah, yapmakta olduğunuz amelleri hakkıyla görendir.",""
4631,50,1,"Kâf. Çok şerefli Kur’an’a and olsun.",""
4632,50,2,"Kendilerine içlerinden bir uyarıcının gelmesine şaşırdılar da, o kâfirler: ""Bu, şaşılacak bir şeydir."" dediler.",""
4633,50,3,"Biz öldükten ve toprak olduktan sonra mı? Bu ne uzak bir dönüştür.",""
4634,50,4,"Yerin onlardan (cesetlerinden) ne eksilteceğini biliriz. Katımızda koruyup saklayan bir kitap vardır.",""
4635,50,5,"Hayır! Onlar, kendilerine hak gelince yalanladılar. Şimdi onlar şaşkınlık içindedirler.",""
4636,50,6,"Üzerlerindeki göğe hiç bakmıyorlar mı? Onu nasıl bina ettik, nasıl süsledik? Onda bir çatlak da yoktur.",""
4637,50,7,"Ve yeryüzünü nasıl yayıp, üzerinde sabit dağlar yerleştirdik. Orada her çeşit iç açıcı güzel bitkiler yetiştirdik.",""
4638,50,8,"(Bize) yönelen bütün kullar için (bunları) bir basiret ve öğüt kıldık.",""
4639,50,9,"Gökten bereketli bir su indirdik de onunla bahçeler ve biçilecek ekinler bitirdik.",""
4640,50,10,"Ve uzunca boylu hurma ağaçları da yetiştirdik ki, onlar için birbiri üstüne konmuş muntazam salkımlar, tomurcuklar vardır.",""
4641,50,11,"Kullara rızık olarak. O su ile ölü beldeye hayat verdik. İşte (kabirden) çıkış da böyledir.",""
4642,50,12,"Onlardan önce Nuh’un kavmi, Ress halkı ve Semûd da yalanlamıştı.",""
4643,50,13,"Âd ve Firavun ile Lût’un kardeşleri de (yalanladılar).",""
4644,50,14,"Eyke halkı, Tubba kavmi de. Hepsi de elçileri yalanladı ve böylece benim tehdidim (onların üzerine) hak oldu.",""
4645,50,15,"İlk yaratmakta acizlik mi gösterdik? Hayır onlar yeni yaratıştan şüphe ve tereddüt içindedirler.",""
4646,50,16,"Şüphesiz insanı biz yarattık ve nefsinin ona ne vesveseler vermekte olduğunu da biliriz. Biz ona şahdamarından daha yakınız.",""
4647,50,17,"Sağ tarafta ve sol tarafta oturan iki alıcı (melek) oturmuş (kayıt yapmaktadır).",""
4648,50,18,"İnsan hiçbir söz söylemez ki, yanında gözetleyen yazmaya hazır bir melek bulunmasın.",""
4649,50,19,"Ölüm sarhoşluğu bir hakikat olarak insana gelir de ona; “İşte bu, senin öteden beri kaçıp durduğun şeydir.” denir.",""
4650,50,20,"Sûr’a üfürülmüştür. İşte bu, tehdidin gerçekleşeceği gündür.",""
4651,50,21,"Her kişi yanında bir sevkedici/sürücü ve şahit ile gelecektir.",""
4652,50,22,"Sen, bundan gafil idin. Gözünden perdeyi kaldırdık. Artık bugün görüşün keskindir.",""
4653,50,23,"Beraberindeki (melek) şöyle der: “İşte bu yanımdaki hazırdır.”",""
4654,50,24,"Her inatçı kâfiri Cehennem'e atın.",""
4655,50,25,"Hayra bütün gücüyle engel olanı, azgın şüpheciyi.",""
4656,50,26,"Allah ile birlikte başka bir ilah edineni atın şiddetli azaba.",""
4657,50,27,"Arkadaşı (olan Şeytan) der ki: “Ey Rabbimiz! Onu ben azdırmadım, fakat kendisi derin bir sapıklık içinde idi.”",""
4658,50,28,"O esnada (Allah) buyurur: Huzurumda çekişmeyin! Ben size daha önce uyarı göndermiştim!",""
4659,50,29,"“Benim yanımda söz değiştirilmez ve ben kullara asla zulmedici de değilim.”",""
4660,50,30,"O gün, Cehennem'e: ""Doldun mu?"" deriz. O da: ""Daha var mı?"" der.",""
4661,50,31,"Cennet ise takva sahiplerine uzak olmayıp, yakınlaştırılmış olacaktır.",""
4662,50,32,"İşte size vaat edilen budur! yönelen ve (emirlerini) koruyan herkes içindir.",""
4663,50,33,"Görmediği halde Rahman’dan korkan ve (O'na) yönelmiş bir kalp ile gelen kimseler içindir.",""
4664,50,34,"Oraya esenlikle girin, bugün sonsuzluk günüdür.",""
4665,50,35,"Orada kendileri için diledikleri her şey vardır. Katımızda dahası da vardır.",""
4666,50,36,"Biz, onlardan önce kendilerinden daha güçlü olan, diyar diyar dolaşan nice nesilleri helâk etmişizdir. Kurtuluş var mı?",""
4667,50,37,"Şüphesiz bunda, kalbi olana veya kulak verene ve şahit olana bir ibret vardır.",""
4668,50,38,"Gökleri, yeri ve ikisi arasındakileri altı günde yarattık. Hiçbir yorgunluk da dokunmadı.",""
4669,50,39,"Onların dediklerine karşı sabret. Güneş doğmadan önce ve batmadan önce Rabbini hamdederek tesbih et!",""
4670,50,40,"Gecenin bir kısmında ve secdelerin arkasından O'nu tesbih et.",""
4671,50,41,"O gün yakın bir yerden seslenecek olanın çağrısına kulak ver.",""
4672,50,42,"O gün, o çığlığı bir gerçek (hak) olarak işitirler. İşte o gün (kabirlerden) çıkış günüdür.",""
4673,50,43,"Şüphesiz biz diriltir ve öldürürüz. Dönüş de ancak bizedir.",""
4674,50,44,"O günde yer üzerlerinden yarılır, hızlıca çıkarlar. Bu bizim için kolay olan bir toplamadır.",""
4675,50,45,"Onların söylediklerini biz daha iyi biliriz. Sen, onların üzerinde bir zorlayıcı değilsin. Tehdidimden korkanlara Kur'an'la öğüt ver.",""
4676,51,1,"Savurup tozutan rüzgârlara andolsun.",""
4677,51,2,"Ağır yük taşıyan (bulut) lara.",""
4678,51,3,"Kolayca akıp giden (gemi) lere.",""
4679,51,4,"İşleri taksim edenlere (meleklere).",""
4680,51,5,"Size vadedilen kesinlikle doğrudur.",""
4681,51,6,"Ceza (karşılık) günü kuşkusuz vuku bulacaktır.",""
4682,51,7,"Güzel yolları (ve yörüngeleri) olan göğe andolsun.",""
4683,51,8,"Muhakkak siz çelişkili bir söz içindesiniz.",""
4684,51,9,"Ondan döndürülen kimseler döndürülür.",""
4685,51,10,"Kahrolsun o yalancılar!",""
4686,51,11,"Onlar koyu bir cehalet içerisinde kalmış gafillerdir.",""
4687,51,12,"""Ceza günü ne zaman diye sorarlar?""",""
4688,51,13,"O gün, onların ateşte yakılarak azap görecekleri gündür.",""
4689,51,14,"(Görevli melekler onlara şöyle der): “Azabınızı tadın! İşte acele isteyip durduğunuz şey budur.”",""
4690,51,15,"Takva sahibi olanlar ise, Cennetler'de ve pınarlardadır.",""
4691,51,16,"Rablerinin kendilerine verdiklerini almışlardır. Çünkü onlar bundan önce iyi kimseler idiler.",""
4692,51,17,"Geceleri pek az uyurlardı.",""
4693,51,18,"Seher vakitlerinde istiğfar ederlerdi.",""
4694,51,19,"Mallarında, muhtaç ve yoksullar için bir hak vardır.",""
4695,51,20,"Yeryüzünde gerçekten iman edecekler için ayetler vardır.",""
4696,51,21,"Ve kendi nefislerinizde de (ayetler vardır). Yine de görmüyor musunuz?",""
4697,51,22,"Gökte de sizin rızkınız ve size vadedilen şeyler vardır.",""
4698,51,23,"Göğün ve yerin Rabbi hakkı için o sizin konuştuğunuz gibi kesin bir gerçektir.",""
4699,51,24,"İbrahim’in şerefli kılınmış konuklarının haberi sana geldi mi?",""
4700,51,25,"Hani O’nun yanına girmişler: “Selam!” demişlerdi. O da: ""Selam! (Sizin üzerinize). (Sizler) tanınmayan yabancı kimselersiniz.” demişti.",""
4701,51,26,"Hemen ailesinin yanına gidip semiz bir buzağı getiriverdi.",""
4702,51,27,"Bunu onların önüne yaklaştırdı ve: ""Yemez misiniz?"" dedi.",""
4703,51,28,"Onlardan dolayı içine bir korku düştü. ""Korkma!"" dediler. Ona bilgin bir erkek çocuğu müjdelediler.",""
4704,51,29,"Karısı bir çığlık içinde çıka gelip, (elleriyle) yüzüne vurarak: ""Ben, kısır bir kocakarıyım."" dedi.",""
4705,51,30,"Dediler ki: ""Rabbin böyle buyurdu. Muhakkak ki O; Hakîm'dir, Alîm'dir.""",""
4706,51,31,"İbrahim, onlara: “O halde göreviniz nedir ey elçiler?” dedi.",""
4707,51,32,"Onlar: “Şüphe yok ki biz günahkâr bir topluluğa gönderildik” dediler.",""
4708,51,33,"""Onların üzerilerine balçıktan yapılmış taşlar atacağız.""",""
4709,51,34,"(Bu taşlar) Rabbinin katında haddi aşanlar için işaretlenmiş (taşlardır).",""
4710,51,35,"Bunun üzerine orada bulunan Mü’minleri çıkardık.",""
4711,51,36,"Zaten orada bir ev halkından başka Müslüman bulamadık.",""
4712,51,37,"Orada, elem dolu azaptan korkacaklar için bir ibret bıraktık.",""
4713,51,38,"Musa (kıssasında da ibret vardır). Hani biz, onu açık bir delil ile Firavun’a göndermiştik.",""
4714,51,39,"Firavun, bütün (kişisel ve askeri) gücüyle yüz çevirmiş ve: ""Bu, ya bir büyücü veya bir delidir."" demişti.",""
4715,51,40,"Nihayet onu da ordularını da yakalayıp denize attık. O (küfründen dolayı) kınanmış bir kimseydi.",""
4716,51,41,"Ad kavminde de (ibretler vardır). Onlara kasıp kavuran rüzgârı göndermiştik.",""
4717,51,42,"Üzerine uğradığı hiçbir şeyi bırakmıyor, mutlaka onu kül ediyordu.",""
4718,51,43,"Semud'da da (ibretler) vardır. Onlara: ""Bir süreye kadar faydalanın."" denmişti.",""
4719,51,44,"Rablerinin emrine kibirlenip isyan ettiler. Bu yüzden bakıp dururken onları yıldırım çarpmıştı.",""
4720,51,45,"Ayağa kalkacak güçleri kalmamış, yardım edenleri de olmamıştı.",""
4721,51,46,"Bunlardan önce de Nuh kavmini (helâk etmiştik). Çünkü onlar, fasık/yoldan çıkmış bir toplum idiler.",""
4722,51,47,"Ve biz göğü kudret ve kuvvetle bina ettik ve muhakkak biz genişleticiyiz.",""
4723,51,48,"Yeryüzünü de yayıp döşedik. Ne güzel döşeyiciyiz.",""
4724,51,49,"Düşünüp ibret alasınız diye her şeyden (erkekli dişili) iki eş yarattık.",""
4725,51,50,"O halde Allah’a kaçın. Çünkü ben, size Onun katından (gönderilmiş) açık bir uyarıcıyım.",""
4726,51,51,"Allah ile beraber başkasını ilah edinmeyin. Zira ben, size O'nun tarafından (gönderilmiş) açık bir uyarıcıyım.",""
4727,51,52,"İşte böylece, onlardan öncekilere herhangi bir peygamber geldiğinde hemen; ""O, bir büyücüdür veya delidir."" dediler.",""
4728,51,53,"Bunu birbirlerine vasiyet mi ettiler? Doğrusu onlar, taşkın bir toplum idiler.",""
4729,51,54,"Sen yüz çevir onlardan, artık kınanacak değilsin.",""
4730,51,55,"Sen yine de öğüt ver. Çünkü öğüt, iman edenlere fayda verir.",""
4731,51,56,"Ben cinleri de insanları da ancak bana ibadet etsinler, diye yarattım.",""
4732,51,57,"Onlardan bir rızık istemiyorum, beni doyurmalarını da istemiyorum.",""
4733,51,58,"Şüphesiz rızık veren, güç ve kuvvet sahibi olan ancak Allah’tır.",""
4734,51,59,"Muhakkak (geçmişteki) arkadaşlarının azaptan payları olduğu gibi, zulmedenlerin de azaptan bir payları vardır. Artık acele etmesinler.",""
4735,51,60,"Tehdit olundukları o (azap) günlerinden dolayı vay o kâfir olanlara!",""
4736,52,1,"Tûr’a yemin olsun.",""
4737,52,2,"Ve yazılmış kitaba.",""
4738,52,3,"Yayılmış sahifeler içindeki.",""
4739,52,4,"Beyt-i Ma'mur'a.",""
4740,52,5,"Yükseltilmiş tavana (göğe).",""
4741,52,6,"Taşkın denize.",""
4742,52,7,"Rabbinin azabı elbette vuku bulacaktır.",""
4743,52,8,"Onu önleyebilecek yoktur.",""
