"Translation Info:
#---------------------------
5405,70,30,"پەقەت خوتۇنلىرى ۋە چۆرىلىرى بۇنىڭدىن مۇستەسنا، (ئۆزلىرىنىڭ خوتۇنلىرى ۋە چۆرىلىرى بىلەن يېقىنچىلىق قىلغانلار) مالامەت قىلىنمايدۇ[30]،",""
5406,70,31,"(جىنسىي تەلىپىنى قاندۇرۇشنى) بۇنىڭ سىرتىدىن تىلىگۈچىلەر ھەددىدىن ئاشقۇچىلاردۇر[31].",""
5407,70,32,"ئۇلار ئۆزلىرىگە تاپشۇرۇلغان ئامانەتلەرگە ۋە بەرگەن ئەھدىگە رىئايە قىلغۇچىلاردۇر[32].",""
5408,70,33,"ئۇلار توغرا گۇۋاھلىق بەرگۈچىلەردۇر[33].",""
5409,70,34,"ئۇلار نامىزىنى ئادا قىلغۇچىلاردۇر[34].",""
5410,70,35,"ئەنە شۇلار جەننەتلەردە ھۆرمەت قىلىنغۇچىلاردۇر[35].",""
5411,70,36,"(ئى مۇھەممەد) كاپىرلارغا نېمە بولدىكىن، ئۇلار سەن تەرەپكە تېز كېلىشىپ، ئوڭ ـ سول تەرىپىڭدە توپ ـ توپ بولۇپ ئولتۇرۇشىدۇ[36ـ37].",""
5412,70,37,"(ئى مۇھەممەد) كاپىرلارغا نېمە بولدىكىن، ئۇلار سەن تەرەپكە تېز كېلىشىپ، ئوڭ ـ سول تەرىپىڭدە توپ ـ توپ بولۇپ ئولتۇرۇشىدۇ[36ـ37].",""
5413,70,38,"ئۇلاردىن ھەر بىر ئادەم نازۇنېمەتلىك جەننەتكە كىرگۈزۈلۈشنى تەمە قىلامدۇ؟[38]",""
5414,70,39,"ياق (يەنى ئۇلار جەننەتكە مەڭگۈ كىرەلمەيدۇ). شۈبھىسىزكى، بىز ئۇلارنى ئۇلار بىلىدىغان نەرسىلەردىن ياراتتۇق[39].",""
5415,70,40,"مەشرىقلەرنىڭ ۋە مەغرىبلەرنىڭ پەرۋەردىگارى بىلەن قەسەمكى، ئۇلارنى ئۇلاردىن ياخشىراق ئادەملەر بىلەن ئالماشتۇرۇشقا (يەنى ئۇلارنى ھالاك قىلىپ ئورنىغا ئۇلاردىن ئارتۇق ۋە ئاللاھقا ئىتائەتچان بىر قەۋمنى كەلتۈرۈشكە) بىز ئەلۋەتتە قادىرمىز. بىز (بۇنىڭدىن) ئاجىز ئەمەسمىز[40ـ41].",""
5416,70,41,"مەشرىقلەرنىڭ ۋە مەغرىبلەرنىڭ پەرۋەردىگارى بىلەن قەسەمكى، ئۇلارنى ئۇلاردىن ياخشىراق ئادەملەر بىلەن ئالماشتۇرۇشقا (يەنى ئۇلارنى ھالاك قىلىپ ئورنىغا ئۇلاردىن ئارتۇق ۋە ئاللاھقا ئىتائەتچان بىر قەۋمنى كەلتۈرۈشكە) بىز ئەلۋەتتە قادىرمىز. بىز (بۇنىڭدىن) ئاجىز ئەمەسمىز[40ـ41].",""
5417,70,42,"(ئى مۇھەممەد) ئۇلارنى قويۇۋەتكىن، تاكى ئۇلار ۋەدە قىلىنغان كۈنگە مۇلاقات بولغانغا قەدەر (باتىلغا) چۆمسۇن، (دۇنياسىدا) ئوينىسۇن[42].",""
5418,70,43,"ئۇ كۈندە ئۇلار قەبرىلىرىدىن چىقىپ، خۇددى تىكلەپ قويغان بۇتلىرىغا قاراپ يۈگۈرگەندەك (مەھشەرگاھقا) يۈگۈرىدۇ[43].",""
5419,70,44,"ئۇلار (ئاللاھتىن ئۇيىلىپ) يۇقىرى قارىيالمايدۇ، ئۇلارنى خورلۇق ئورىۋالىدۇ، ئەنە شۇ ئۇلارغا ۋەدە قىلىنغان كۈندۇر[44].",""
5420,71,1,"بىز ھەقىقەتەن نۇھنى قەۋمىگە: «قەۋمىڭگە قاتتىق ئازاب (يەنى دۇنيادىكى چاغلىرىدا توپان بالاسى، ئاخىرەتتە دوزاخ ئازابى) كېلىشتىن بۇرۇن ئۇلارنى ئاگاھلاندۇرغىن» دەپ ئەۋەتتۇق[1].",""
5421,71,2,"نۇھ ئېيتتى: «ئى قەۋمىم! مەن ھەقىقەتەن سىلەرگە (ئەۋەتىلگەن) ئاشكارا ئاگاھلاندۇرغۇچىمەن[2].",""
5422,71,3,"ئاللاھقا ئىبادەت قىلىڭلار، ئۇنىڭدىن قورقۇڭلار ۋە ئاللاھقا ئىتائەت قىلىڭلار[3].",""
5423,71,4,"ئۇ بەزى گۇناھىڭلارنى مەغپىرەت قىلىدۇ، سىلەرنى مۇئەييەن مۇددەتكىچە كېچىكتۈرىدۇ (يەنى ئۆمرۈڭلارنى ئۇزۇن قىلىدۇ). شۈبھىسىزكى، ئەگەر بىلسەڭلار، ئاللاھنىڭ (ئىنسانغا بېكىتكەن) ئەجىلى كەلگەن چاغدا (ئەجەل) كېچىكتۈرۈلمەيدۇ»[4].",""
5424,71,5,"نۇھ ئېيتتى: «پەرۋەردىگارىم! مەن ھەقىقەتەن قەۋمىمنى كېچە ـ كۈندۈز (ئىمانغا) دەۋەت قىلدىم[5].",""
5425,71,6,"مېنىڭ دەۋىتىم ئۇلارنى تېخىمۇ قاچۇرۇۋەتتى[6].",""
5426,71,7,"مەن ئۇلارنى سېنىڭ مەغپىرىتىڭگە ئېرىشسۇن دەپ، ھەر قاچان دەۋەت قىلسام، (دەۋىتىمنى ئاڭلىماسلىق ئۈچۈن) بارماقلىرىنى قۇلاقلىرىغا تىقىۋالدى. (سۆزۈمنى ئاڭلىماسلىق ياكى مېنى كۆرمەسلىك ئۈچۈن) كىيىملىرى بىلەن باشلىرىنى چۈمكىۋالدى. (كۇفرىدا) چىڭ تۇردى، چوڭچىلىق قىلىپ (ئىماندىن) تېخىمۇ باش تارتتى[7].",""
5427,71,8,"ئاندىن مەن ئۇلارنى توۋلاپ دەۋەت قىلدىم[8].",""
5428,71,9,"ئاندىن ئۇلارنى ئاشكارا دەۋەت قىلدىم ۋە يوشۇرۇن دەۋەت قىلدىم[9].",""
5429,71,10,"(ئۇلارغا) ئېيتتىم: پەرۋەردىگارىڭلاردىن مەغپىرەت تىلەڭلار، ئۇ ھەقىقەتەن مەغپىرەت قىلغۇچىدۇر[10].",""
5430,71,11,"ئۇ سىلەرگە مول يامغۇر ياغدۇرۇپ بېرىدۇ[11]،",""
5431,71,12,"سىلەرنىڭ ماللىرىڭلارنى ۋە ئوغۇللىرىڭلارنى كۆپەيتىپ بېرىدۇ. سىلەرگە باغلارنى، ئۆستەڭلارنى ئاتا قىلىدۇ[12]،",""
5432,71,13,"نېمە ئۈچۈن سىلەر ئاللاھنىڭ بۈيۈكلۈكىدىن قورقمايسىلەر؟[13]",""
5433,71,14,"ھالبۇكى ئاللاھ سىلەرنى بىر قانچە باسقۇچلارغا بۆلۈپ ياراتتى[14]،",""
5434,71,15,"سىلەر كۆرمىدىڭلارمىكىن، ئاللاھ قانداق قىلىپ يەتتە ئاسماننى بىرىنىڭ ئۈستىدە بىرىنى قىلىپ ياراتتى[15]،",""
5435,71,16,"ئاينى ئۇلاردا (يەنى دۇنيانىڭ ئاسمىنىدا) نۇر قىلدى، قۇياشنى (نۇر چاچقۇچى) چىراغ قىلدى[16].",""
5436,71,17,"ئاللاھ سىلەرنى زېمىندىن ياراتتى (چۈنكى ئاتاڭلار ئادەمنى تۇپراقتىن ياراتقان ئىدى)[17].",""
5437,71,18,"ئاندىن ئاللاھ سىلەرنى (ئۆلگەندىن كېيىن) زېمىنغا قايتۇرىدۇ (يەنى زېمىندا دەپنە قىلىنىسىلەر)، ئاندىن سىلەرنى (قىيامەت كۈنى) زېمىندىن چىقىرىدۇ[18].",""
5438,71,19,"زېمىندا كەڭ يوللاردا مېڭىشىڭلار ئۈچۈن، ئاللاھ سىلەرگە زېمىننى يېيىپ بەردى»[19ـ20].",""
5439,71,20,"زېمىندا كەڭ يوللاردا مېڭىشىڭلار ئۈچۈن، ئاللاھ سىلەرگە زېمىننى يېيىپ بەردى»[19ـ20].",""
5440,71,21,"نۇھ ئېيتتى: «پەرۋەردىگارىم! ئۇلار ھەقىقەتەن ماڭا ئاسىيلىق قىلدى، مېلىغا، بالىسىغا ۋە ئۆزلىرىگە زىياندىن باشقىنى زىيادە قىلمىغان كىشىلەرگە (يەنى بايلىرىغا، كاتتىباشلىرىغا) ئەگەشتى[21].",""
5441,71,22,"ئۇلار (يەنى كاتتىباشلار) (ماڭا چىنپۈتمىدى، ماڭا ۋە ماڭا ئەگەشكەنلەرگە ئەزىيەت يەتكۈزۈپ) چوڭ ھىيلە تۈزدى[22].",""
5442,71,23,"ئۇلار: ‹مەبۇدلىرىڭلارنى ھەرگىز تەرك ئەتمەڭلار، ۋەدنى، سۇۋائنى، يەغۇسنى، يەئۇقنى ۋە نەسرىنى ھەرگىز تەرك ئەتمەڭلار› دېدى[23].",""
5443,71,24,"ئۇلار ھەقىقەتەن نۇرغۇن كىشىلەرنى ئازدۇردى، زالىملارنى تېخىمۇ گۇمراھ قىلغىن»[24].",""
5444,71,25,"ئۇلار گۇناھلىرى تۈپەيلىدىن (توپان بىلەن) غەرق قىلىندى، دوزاخقا كىرگۈزۈلدى، ئۇلار ئۆزلىرى ئۈچۈن ئاللاھتىن باشقا ھېچقانداق ياردەمچى تاپالمىدى[25].",""
5445,71,26,"نۇھ ئېيتتى: «پەرۋەردىگارىم يەر يۈزىدە كاپىرلارنىڭ بىرىنىمۇ قويمىغىن[26].",""
5446,71,27,"ئەگەر ئۇلارنى قويساڭ، شۈبھىسىزكى، بەندىلىرىڭنى ئازدۇرىدۇ، ئۇلارنىڭ تاپقان بالىلىرىمۇ پەقەت فاجىر، كاپىر بولىدۇ[27].",""
5447,71,28,"پەرۋەردىگارىم! ماڭا، ئاتا ـ ئانامغا، مېنىڭ ئۆيۈمگە مۆمىن بولۇپ كىرگەن كىشىگە ۋە مۆمىن ئەرلەرگە، مۆمىن ئاياللارغا مەغپىرەت قىلغىن، زالىملارغا پەقەت ھالاكەتنى زىيادە قىلغىن»[28].",""
5448,72,1,"(ئى مۇھەممەد! قەۋمىڭگە) ئېيتقىنكى، «بىر قانچە نەپەر جىننىڭ (مەندىن قۇرئان) تىڭشاپ (ئىمان ئېيتقانلىقى) ماڭا ۋەھىي قىلىندى. ئۇلار (قەۋمىگە قايتىپ بارغاندىن كېيىن) ئېيتتى: بىز توغرا يولغا باشلايدىغان ئاجايىپ قۇرئاننى ھەقىقەتەن ئاڭلىدۇق[1].",""
5449,72,2,"ئۇنىڭغا ئىمان ئېيتتۇق، پەرۋەردىگارىمىزغا ھېچكىمنى شېرىك كەلتۈرمەيمىز[2].",""
5450,72,3,"پەرۋەردىگارىمىزنىڭ ئەزىمىتى كاتتىدۇر، خوتۇنى ۋە بالىسى يوقتۇر[3].",""
5451,72,4,"بىزنىڭ ئارىمىزدىكى ئەخمەق (يەنى ئىبلىس) ئاللاھقا ۋە ئۇنىڭ كاتتىلىقىغا نالايىق سۆزلەرنى قىلدى[4].",""
5452,72,5,"بىز، ئىنسانلار ۋە جىنلار ئاللاھقا يالغاننى چاپلىمايدۇ، دەپ ئويلىغان ئىدۇق[5].",""
5453,72,6,"ئىنسانلاردىن بەزى كىشىلەر جىنلاردىن بولغان بەزى كىشىلەرگە سىغىناتتى، شۇنىڭ بىلەن جىنلار تېخىمۇ تەكەببۇرلىشىپ كەتتى[6].",""
5454,72,7,"ئۇلار (يەنى ئىنساننىڭ كۇففارلىرى)، سىلەرگە ئوخشاش، ئاللاھ ھېچ ئادەمنى (ئۆلگەندىن كېيىن) تىرىلدۈرمەيدۇ، دەپ گۇمان قىلدى»[7].",""
5455,72,8,"(جىنلار ئېيتتى) «بىز (ئاسمان ئەھلىنىڭ سۆزلىرىنى تىڭشاش ئۈچۈن) ئاسمانغا (چىقىشنى) تىلىدۇق، ئاسماننىڭ كۈچلۈك مۇھاپىزەتچىلەر (يەنى پەرىشتىلەر) بىلەن ۋە (كۆيدۈرگۈچى) يۇلتۇزلار بىلەن تولۇپ كەتكەنلىكىنى بايقىدۇق[8].",""
5456,72,9,"بىز ھەمىشە (ئوغرىلىقچە تىڭشاش ئۈچۈن) ئاسماننىڭ ئولتۇرۇشقا بولىدىغان جايلىرىدا ئولتۇراتتۇق، كىمكى ئەمدى (ئوغرىلىقچە) ئاڭلاشقا ئورۇنىدىكەن، ئۇنى كۆزىتىپ تۇرغان كۆيدۈرگۈچى يۇلتۇزلارنى بايقايدۇ[9].",""
5457,72,10,"بىز (جىنلار جامائەسى) زېمىندىكىلەرگە يامانلىق ئىرادە قىلىندىمۇ ياكى پەرۋەردىگارى ئۇلارغا ياخشىلىق ئىرادە قىلدىمۇ؟ بىلمەيمىز[10].",""
5458,72,11,"بىزنىڭ ئىچىمىزدە ياخشىلارمۇ ۋە ئۇنىڭدىن تۆۋەن تۇرىدىغانلارمۇ بار، بىز تۈرلۈك يوللارغا بۆلۈندۇق[11].",""
5459,72,12,"بىز جەزمەن ئىشەندۇقكى، ئاللاھنى (ئۆز ئىرادىسىنى ئىشقا ئاشۇرۇشتىن) ھەرگىز ئاجىز قىلالمايمىز، ئۇنىڭ (ئازابى) دىنمۇ قېچىپ قۇتۇلالمايمىز[12].",""
5460,72,13,"بىز ھىدايەتنى (يەنى قۇرئاننى) ئاڭلىغان چېغىمىزدا ئۇنىڭغا ئىمان كەلتۈردۇق، كىمكى پەرۋەردىگارىغا ئىمان ئېيتىدىكەن، (ياخشىلىقلىرىنىڭ) كېمىيىپ كېتىشىدىن ۋە (يامانلىقلىرىنىڭ ئارتتۇرۇلۇپ) زۇلۇم قىلىنىشتىن قورقمايدۇ[13].",""
5461,72,14,"بىزدىن مۇسۇلمانلار ۋە ھەق يولدىن چىققۇچىلارمۇ بار، مۇسۇلمان بولغانلار توغرا يولنى ئىزدىگەن بولىدۇ[14].",""
5462,72,15,"توغرا يولدىن چىققۇچىلار جەھەننەمگە ئوتۇن بولىدۇ»[15].",""
5463,72,16,"ئەگەر ئۇلار (يەنى كۇففارلار) توغرا يولدا بولسا ئىدى، ئۇلارنى سىناش ئۈچۈن مول يامغۇر ياغدۇرۇپ بېرەتتۇق (يەنى رىزقىنى كەڭ قىلىپ بېرەتتۇق)، كىمكى پەرۋەردىگارىنىڭ زىكرىدىن (يەنى ئاللاھنىڭ تائەت ـ ئىبادىتىدىن) يۈز ئۆرۈيدىكەن، ئاللاھ ئۇنى قاتتىق ئازابقا دۇچار قىلىدۇ[16ـ17].",""
5464,72,17,"ئەگەر ئۇلار (يەنى كۇففارلار) توغرا يولدا بولسا ئىدى، ئۇلارنى سىناش ئۈچۈن مول يامغۇر ياغدۇرۇپ بېرەتتۇق (يەنى رىزقىنى كەڭ قىلىپ بېرەتتۇق)، كىمكى پەرۋەردىگارىنىڭ زىكرىدىن (يەنى ئاللاھنىڭ تائەت ـ ئىبادىتىدىن) يۈز ئۆرۈيدىكەن، ئاللاھ ئۇنى قاتتىق ئازابقا دۇچار قىلىدۇ[16ـ17].",""
5465,72,18,"مەسجىدلەر ئاللاھقا خاستۇر، ئاللاھقا قوشۇپ ھېچكىمگە ئىبادەت قىلماڭلار[18].",""
5466,72,19,"ئاللاھنىڭ بەندىسى (يەنى مۇھەممەد ئەلەيھىسسالام) ئاللاھقا ئىبادەت قىلىشقا تۇرغاندا، (قۇرئان تىڭشاش ئۈچۈن) جىنلار (ئولىشىپ) ئۇنى بېسىۋىلىشقا تاس قالىدۇ[19].",""
5467,72,20,"(ئى مۇھەممەد! دىنىڭدىن يېنىپ كېتىشىڭنى تەلەپ قىلغان بۇ كۇففارلارغا) ئېيتقىنكى، «پەرۋەردىگارىمغا ئىبادەت قىلىمەن، ئۇنىڭغا ھېچ ئەھەدىنى شېرىك كەلتۈرمەيمەن»[20].",""
5468,72,21,"ئېيتقىنكى، «مەن سىلەرگە پايدا ـ زىيان يەتكۈزۈشكە قادىر بولالمايمەن (بۇنىڭغا پەقەت ئاللاھ قادىر بولالايدۇ)»[21].",""
5469,72,22,"ئېيتقىنكى، «(ئەگەر مەن ئاللاھقا ئاسىي بولسام) مېنى ئاللاھنىڭ ئازابىدىن ھېچ كىشى قۇتقۇزالمايدۇ، ئاللاھتىن باشقا ھېچ پاناھگاھمۇ تاپالمايمەن (شۇنداق تۇرۇقلۇق، مەن سىلەرنىڭ تەلىپىڭلارنى قانداق قوبۇل قىلالايمەن؟)[22].",""
5470,72,23,"مەن پەقەت (سىلەرگە) ئاللاھنىڭ ئەلچىلىكىنى يەتكۈزۈشكە قادىرمەن، كىمكى ئاللاھقا ۋە ئۇنىڭ پەيغەمبىرىگە ئاسىيلىق قىلىدىكەن (يەنى كىمكى ئاللاھنى ۋە ئاللاھنىڭ پەيغەمبىرىنى ئىنكار قىلىدىكەن، ئاللاھقا مۇلاقات بولۇشقا ئىشەنمەيدىكەن، ئاللاھنىڭ ئايەتلىرىگە قۇلاق سېلىشتىن يۈز ئۆرۈيدىكەن)، ئۇ دوزاخ ئازابىغا دۇچار بولىدۇ، دوزاختا مەڭگۈ قالىدۇ[23].",""
5471,72,24,"ئۇلار (يەنى مۇشرىكلار) ئاگاھلاندۇرۇلغان ئازابنى كۆرگەن چاغدا كىمنىڭ ياردەمچىسى ئاجىز ۋە سانى ئاز ئىكەنلىكىنى بىلىدۇ»[24].",""
5472,72,25,"(ئى مۇھەممەد! ئۇلارغا) ئېيتقىنكى، «سىلەرگە ئاگاھلاندۇرۇلغان ئازاب يېقىنمۇ ياكى پەرۋەردىگارىم ئۇنىڭغا (ئۇزاق) ۋاقىت تەيىن قىلامدۇ؟ ئۇقمايمەن[25].",""
5473,72,26,"ئاللاھ غەيبنى بىلگۈچىدۇر، ئۆزىنىڭ غەيبىدىن ھېچبىر ئادەمنى خەۋەردار قىلمايدۇ[26].",""
5474,72,27,"پەقەت ئاللاھ ئۆزى مەمنۇن بولغان پەيغەمبىرىگىلا (بەزى غەيبنى بىلدۈرىدۇ)، ئۇنىڭ ئالدىغا ۋە ئارقىسىغا كۆزەتچى (پەرىشتە) سېلىپ قويىدۇ[27].",""
5475,72,28,"(بۇ ئاللاھنىڭ) ئۇنىڭ (يەنى پەيغەمبەرنىڭ) ئاللاھنىڭ ئەلچىلىكىنى يەتكۈزگەنلىكىنى بىلىپ تۇرۇشى ئۈچۈندۇر. ئاللاھ ئۇلارنىڭ سۆز ـ ھەرىكەتلىرىنى تولۇق بىلگۈچىدۇر، ھەر شەيئىنىڭ سانىنى تولۇق ئىگەللىگۈچىدۇر»[28].",""
5476,73,1,"ئى كىيىمگە يۆگىنىۋالغۇچى (پەيغەمبەر!)[1]",""
5477,73,2,"كېچىنىڭ ئازغىنىسىدىن باشقىسىدا، يېرىمىدا ياكى يېرىمىدىنمۇ ئازراقىدا ياكى يېرىمىدىن كۆپرەكىدە ناماز ئوقۇغىن، قۇرئاننى تەرتىل بىلەن (يەنى دانە ـ دانە، ئوچۇق) ئوقۇغىن[2ـ4].",""
5478,73,3,"كېچىنىڭ ئازغىنىسىدىن باشقىسىدا، يېرىمىدا ياكى يېرىمىدىنمۇ ئازراقىدا ياكى يېرىمىدىن كۆپرەكىدە ناماز ئوقۇغىن، قۇرئاننى تەرتىل بىلەن (يەنى دانە ـ دانە، ئوچۇق) ئوقۇغىن[2ـ4].",""
5479,73,4,"كېچىنىڭ ئازغىنىسىدىن باشقىسىدا، يېرىمىدا ياكى يېرىمىدىنمۇ ئازراقىدا ياكى يېرىمىدىن كۆپرەكىدە ناماز ئوقۇغىن، قۇرئاننى تەرتىل بىلەن (يەنى دانە ـ دانە، ئوچۇق) ئوقۇغىن[2ـ4].",""
5480,73,5,"ساڭا ھەقىقەتەن ۋەزنىلىك قۇرئاننى نازىل قىلىمىز[5].",""
5481,73,6,"شۈبھىسىزكى، كېچىنىڭ قىيامى (يەنى كېچىدە كىشىنىڭ ئىبادەت قىلىشى ئۈچۈن ئۇيقۇدىن ئويغىنىپ تۇرۇشى) ئەڭ مۇۋاپىقتۇر، (تىنچ بولغانلىقى ئۈچۈن) كېچىنىڭ قىرائىتى ئەڭ توغرا بولىدۇ[6].",""
5482,73,7,"ھەقىقەتەن كۈندۈزى ئىش بىلەن ئالدىراش بولىسەن، (شۇڭا ئىبادەتكە) كېچىسى بېرىلگىن[7].",""
5483,73,8,"پەرۋەردىگارىڭنىڭ نامىنى ياد ئەتكىن، (ئىبادىتىڭدە) ئۇنىڭغا تولۇق يۈزلەنگىن[8].",""
5484,73,9,"ئۇ مەشرىقنىڭ ۋە مەغرىبنىڭ پەرۋەردىگارىدۇر، ئۇنىڭدىن باشقا ھېچ ئىلاھ يوقتۇر، ئۇنى ھامىي قىلىۋالغىن (يەنى ھەممە ئىشىڭنى ئۇنىڭغا تاپشۇرغىن)[9].",""
5485,73,10,"ئۇلارنىڭ سۆزلىرىگە سەۋر قىلغىن، ئۇلارنى چىرايلىقچە تەرك ئەتكىن[10].",""
5486,73,11,"(ئى مۇھەممەد! مېنىڭ ئايەتلىرىمنى) ئىنكار قىلغۇچى دۆلەتمەنلەرنى ماڭا قويۇۋەتكىن (يەنى ئۇلارنىڭ جازاسىنى ئۆزۈم بېرىمەن)، ئۇلارغا ئازغىنا مۆھلەت بەرگىن[11].",""
5487,73,12,"شۈبھىسىزكى، بىزنىڭ دەرگاھىمىزدا (ئۇلارغا) ئېغىر ئىشكەللەر ۋە (كۆيدۈرگۈچى) دوزاخ بار[12].",""
5488,73,13,"(زەققۇم، زەرىدىن ئىبارەت) گالدىن ئۆتمەيدىغان تاماق ۋە قاتتىق ئازاب بار[13].",""
5489,73,14,"ئۇ كۈندە زېمىن ۋە تاغلار قاتتىق تەۋرەيدۇ، تاغلار بىر دۆۋە كۆچمە قۇمغا ئايلىنىدۇ[14].",""
5490,73,15,"شۈبھىسىزكى، بىز پىرئەۋنگە بىر پەيغەمبەرنى ئەۋەتكەندەك، سىلەرگە (ئەمەلىڭلارغا) گۇۋاھلىق بەرگۈچى بىر پەيغەمبەرنى ئەۋەتتۇق[15].",""
5491,73,16,"پىرئەۋن پەيغەمبەرگە (يەنى مۇسا ئەلەيھىسسالامغا) ئاسىيلىق قىلدى (يەنى پىرئەۋن مۇسا ئەلەيھىسسالامغا ئىمان ئېيتماي، ئۇنى يالغانغا چىقاردى، ئى قۇرەيش جامائەسى! سىلەر مۇھەممەد ئەلەيھىسسالامغا ئاسىيلىق قىلغاندەك، پىرئەۋنمۇ مۇسا ئەلەيھىسسالامغا ئاسىيلىق قىلغان ئىدى)، شۇنىڭ بىلەن ئۇنى قاتتىق جازالىدۇق[16].",""
5492,73,17,"ئەگەر ئىمان ئېيتمىساڭلار، (دەھشىتىدىن) بالىلارنىڭ چېچىنى ئاقارتىۋېتىدىغان كۈندىن قانداق ساقلىنىسىلەر؟[17]",""
5493,73,18,"ئۇ كۈننىڭ (دەھشىتىدىن) ئاسمان يېرىلىدۇ، ئاللاھنىڭ ۋەدىسى چوقۇم ئەمەلگە ئاشىدۇ (چۈنكى ئاللاھ ۋەدىسىگە خىلاپلىق قىلمايدۇ)[18].",""
5494,73,19,"بۇ ئايەتلەر ھەقىقەتەن ۋەز ـ نەسىھەتتۇر، (بۇ ۋەز ـ نەسىھەتتىن پايدىلىنىشنى) خالىغان ئادەم پەرۋەردىگارىغا يەتكۈزىدىغان يولنى تۇتسۇن[19].",""
5495,73,20,"(ئى مۇھەممەد!) شۈبھىسىزكى، پەرۋەردىگارىڭ سېنىڭ ۋە سەن بىلەن بولغانلارنىڭ (يەنى ساھابىلەر) دىن بىر توپ ئادەمنىڭ (تەھەججۇد نامىزى ئۈچۈن) كېچىنىڭ ئۈچتىن ئىككى ھەسسىسىدە، يېرىمىدا ۋە ئۈچتىن بىر ھەسسىسىدە تۇرىدىغانلىقىڭلارنى بىلىدۇ. كېچە بىلەن كۈندۈزنىڭ (ئۇزۇنلۇقى) نى ئاللاھ ئالدىنئالا بەلگىلەيدۇ، سىلەرنىڭ ئۇنى ھېسابلاپ بولالمايدىغانلىقىڭلارنى ئاللاھ بىلىدۇ. ئاللاھ سىلەرگە رەھىم قىلدى قۇرئاندىن سىلەرگە قولاي بولغاننى ئوقۇڭلار. ئاللاھ بىلىدۇكى، بەزىڭلار كېسەل بولۇپ قالىسىلەر، بەزىلەر ئاللاھنىڭ پەزلىنى تىلەپ (يەنى تىجارەت قىلىپ) يەر يۈزىدە سەپەر قىلىدۇ، يەنى بەزىلەر ئاللاھنىڭ يولىدا جىھاد قىلىدۇ، شۇنىڭ ئۈچۈن ئۇنىڭدىن (يەنى تەھەججۇد نامىزىدىن) قولاي بولغاننى ئوقۇڭلار، (پەرز) نامازنى ئادا قىلىڭلار، زاكاتنى بېرىڭلار، ئاللاھقا قەرزى ھەسەنە بېرىڭلار (يەنى ئاللاھنىڭ رازىلىقى ئۈچۈن ياخشىلىق يوللىرىغا پۇل ـ مال سەرپ قىلىڭلار)، ئۆزۈڭلار ئۈچۈن (دۇنيادا) قايسىبىر ياخشى ئىشنى قىلساڭلار، ئاللاھنىڭ دەرگاھىدا تېخىمۇ ياخشى، تېخىمۇ كاتتا ساۋابقا ئېرىشىسىلەر (دۇنيا بولسا پانىيدۇر، ئاخىرەت بولسا باقىيدۇر. ياخشى بەندىلەر ئۈچۈن ئاللاھنىڭ دەرگاھىدىكى ساۋاب ھەممىدىن ئارتۇقتۇر). ئاللاھتىن مەغپىرەت تىلەڭلار، ئاللاھ ھەقىقەتەن ناھايىتى مەغپىرەت قىلغۇچىدۇر، ناھايىتى مېھرىباندۇر[20].",""
5496,74,1,"ئى (ۋەھىي نازىل بولغان چاغدا) كىيىمگە چۈمكىلىۋالغۇچى (پەيغەمبەر!)[1]",""
5497,74,2,"تۇر! (ئىنسانلارنى) ئاللاھنىڭ ئازابىدىن ئاگاھلاندۇر[2].",""
5498,74,3,"پەرۋەردىگارىڭنى ئۇلۇغلا[3].",""
5499,74,4,"كىيىمىڭنى پاك تۇت[4].",""
5500,74,5,"ئازابتىن (يەنى ئازابقا قالدۇرىدىغان ئىشلاردىن) يىراق بول[5].",""
5501,74,6,"كۆپ ئېلىش نىيىتىدە بەرمە (يەنى بىر كىشىگە بىرەر سوۋغا بەرسەڭ، ئۇنىڭدىن بەرگەن نەرسەڭدىن كۆپرەك نەرسە ئېلىشنى تەمە قىلما)[6]،",""
5502,74,7,"پەرۋەردىگارىڭنىڭ (رازىلىقى) ئۈچۈن (قەۋمىڭدىن يەتكەن ئەزىيەتكە) سەۋر قىل[7].",""
5503,74,8,"سۇر چېلىنغان ۋاقىت ـ ئۇ كۈن قىيىن كۈندۇر[8ـ9].",""
5504,74,9,"سۇر چېلىنغان ۋاقىت ـ ئۇ كۈن قىيىن كۈندۇر[8ـ9].",""
5505,74,10,"كاپىرلارغا ئاسان ئەمەستۇر[10].",""
5506,74,11,"(ئى مۇھەممەد!) مەن تەنھا ياراتقان كىشىنى (يەنى ۋەلىد ئىبن مۇغىرەنى) ماڭا قويۇۋەت[11].",""
5507,74,12,"ئۇنىڭغا نۇرغۇن مال بەردىم[12].",""
5508,74,13,"ئۇنىڭغا كۆز ئالدىدا تۇرىدىغان ئوغۇللارنى بەردىم[13].",""
5509,74,14,"ئۇنىڭ ئابرويىنى ئۆستۈردۈم[14].",""
5510,74,15,"ئاندىن ئۇ يەنە كۆپ بېرىشىمنى تەمە قىلىدۇ[15].",""
5511,74,16,"ياق، (يەنى ئۇنىڭ خالىغىنى بولمايدۇ)، چۈنكى ئۇ بىزنىڭ ئايەتلىرىمىزگە قارشى چىقتى[16].",""
5512,74,17,"ئۇنىڭغا قاتتىق ئازابىمنى تېتىتىمەن[17].",""
